Date,SPY,IWM,GLD,TLT,IYR,XME,EEM
2008-01-24,134.99,68.97,90.08,94.36,64.71,61.14,45.09
2008-01-25,133.04,68.47,90.3,95.95,63.81,63.17,44.41
2008-01-28,135.24,69.92,91.75,95.59,66.18,65.19,45.51
2008-01-29,135.91,70.1,91.15,94.94,65.78,65.17,45.28
2008-01-30,134.91,69.22,92.06,94.32,64.24,64.2,44.69
2008-01-31,137.37,70.94,91.4,94.99,65.77,65.54,45.58
2008-02-01,139.58,72.63,89.35,95.23,68.33,68.36,46.49
2008-02-04,137.82,71.79,89.1,94.25,67.27,67.8,46.64
2008-02-05,134.13,69.95,87.68,94.97,65.14,66.06,44.13
2008-02-06,133.05,68.96,88.95,94.68,63.89,65.01,43.4
2008-02-07,133.93,70.11,89.85,92.64,65.43,66.27,44.14
2008-02-08,133.07,69.67,91.0,93.7,63.4,68.44,44.06
2008-02-11,133.75,69.58,91.33,94.09,62.13,70.19,44.6
2008-02-12,134.99,70.41,89.33,93.53,64.09,68.08,45.32
2008-02-13,136.37,71.85,89.44,92.54,64.39,70.46,46.34
2008-02-14,135.17,70.18,89.71,91.18,63.91,70.07,45.74
2008-02-15,135.14,69.87,89.15,91.88,63.65,69.6,46.07
2008-02-19,135.52,70.73,91.58,90.95,62.54,73.29,46.67
2008-02-20,135.92,70.77,93.24,91.58,64.0,74.64,47.06
2008-02-21,134.79,69.39,93.25,92.55,62.55,72.91,46.4
2008-02-22,135.62,69.37,93.39,92.02,64.02,73.97,47.03
2008-02-25,137.33,70.77,92.74,91.08,66.0,76.29,47.9
2008-02-26,138.36,71.43,93.71,91.11,65.96,76.55,48.53
2008-02-27,138.22,71.4,94.78,91.19,65.49,76.13,48.94
2008-02-28,136.87,70.32,95.99,92.81,64.13,77.59,48.42
2008-02-29,133.82,68.86,96.18,94.23,63.01,73.9,46.49
2008-03-03,133.5,68.2,97.24,93.64,63.35,75.93,46.75
2008-03-04,132.99,67.8,95.18,92.73,62.84,73.84,45.66
2008-03-05,133.83,68.45,97.72,91.62,62.78,76.53,46.62
2008-03-06,131.06,66.17,96.5,92.11,59.9,73.78,45.02
2008-03-07,129.71,65.96,96.09,92.23,60.5,71.28,44.4
2008-03-10,128.0,64.5,95.87,93.59,59.52,67.6,43.62
2008-03-11,132.6,67.3,95.99,92.79,63.75,72.01,46.55
2008-03-12,131.36,66.52,97.01,94.58,62.38,70.89,45.69
2008-03-13,131.69,67.88,98.34,93.84,63.16,73.61,45.27
2008-03-14,129.61,66.14,98.71,95.0,62.13,72.54,43.67
2008-03-17,128.3,65.06,99.17,95.73,61.71,69.5,42.59
2008-03-18,133.63,68.05,96.5,95.36,64.86,72.37,44.81
2008-03-19,130.27,66.3,93.04,96.94,64.15,66.44,42.11
2008-03-20,132.08,67.48,89.91,97.18,66.83,67.3,42.82
2008-03-24,134.78,69.99,90.1,95.3,67.97,69.0,44.47
2008-03-25,134.8,70.22,92.73,95.7,67.75,70.84,45.15
2008-03-26,133.17,69.64,93.8,95.3,65.96,72.08,44.78
2008-03-27,132.75,69.09,93.46,94.63,65.68,70.84,44.57
2008-03-28,131.56,68.19,91.88,95.55,64.67,70.62,44.49
2008-03-31,131.89,68.29,90.41,95.89,65.1,70.05,44.75
2008-04-01,136.61,70.79,86.86,93.93,68.3,71.43,46.47
2008-04-02,136.7,70.96,89.27,94.13,68.59,72.53,46.5
2008-04-03,137.01,71.15,89.42,94.34,69.99,74.12,47.07
2008-04-04,136.87,71.16,90.25,95.2,68.85,77.58,46.88
2008-04-07,136.92,70.96,91.17,94.7,68.69,77.06,47.5
2008-04-08,136.83,71.02,90.35,94.37,67.83,78.73,47.24
2008-04-09,135.77,69.81,92.29,95.35,66.45,77.75,46.5
2008-04-10,136.02,70.47,91.77,95.03,66.31,78.5,47.17
2008-04-11,133.38,68.74,91.3,95.67,66.07,76.56,46.4
2008-04-14,132.9,68.53,91.11,95.11,65.71,76.22,46.29
2008-04-15,133.37,69.01,91.66,93.93,66.05,76.97,46.83
2008-04-16,136.85,71.2,93.27,93.01,68.9,81.91,48.22
2008-04-17,136.97,70.92,92.56,92.85,69.3,80.45,47.87
2008-04-18,138.48,71.67,90.62,92.77,69.37,80.2,48.59
2008-04-21,138.59,71.68,90.25,93.14,68.68,82.05,48.84
2008-04-22,137.92,70.5,90.27,93.46,68.36,80.85,48.38
2008-04-23,137.72,70.55,89.22,93.15,69.15,79.27,49.08
2008-04-24,138.32,71.23,87.22,92.36,70.74,76.79,48.45
2008-04-25,139.52,71.9,87.27,91.82,70.98,79.36,48.81
2008-04-28,139.63,72.38,87.69,92.1,71.14,79.35,48.71
2008-04-29,139.08,71.74,85.81,92.45,70.11,75.73,47.85
2008-04-30,138.26,71.4,86.65,93.12,68.88,76.4,48.84
2008-05-01,141.11,72.75,83.99,92.78,70.5,75.13,49.36
2008-05-02,141.54,72.52,84.58,91.61,70.62,77.6,49.83
2008-05-05,140.79,72.27,86.27,91.61,70.45,80.41,49.79
2008-05-06,142.05,72.86,86.63,90.95,71.01,81.77,50.35
2008-05-07,139.57,71.56,85.82,91.34,68.92,81.54,48.85
2008-05-08,139.16,71.71,87.24,92.16,68.89,83.5,49.35
2008-05-09,138.9,71.5,87.42,92.5,68.4,82.57,48.95
2008-05-12,140.46,73.07,86.99,92.36,69.86,82.99,49.58
2008-05-13,140.49,73.49,85.39,91.35,70.23,84.76,49.82
2008-05-14,140.82,73.4,85.2,91.39,70.7,83.46,49.94
2008-05-15,142.55,73.55,87.0,92.22,71.58,86.28,51.0
2008-05-16,142.7,73.95,89.1,91.84,71.11,88.5,51.65
2008-05-19,143.08,73.97,89.39,91.96,71.65,88.38,51.66
2008-05-20,141.88,73.7,90.9,92.44,70.17,89.42,50.76
2008-05-21,139.49,72.65,91.96,92.46,68.65,87.45,50.25
2008-05-22,139.51,73.17,90.98,91.37,68.19,86.55,50.39
2008-05-23,137.61,72.21,91.23,91.77,67.75,85.71,49.51
2008-05-27,138.73,73.32,89.36,91.15,68.72,84.94,49.43
2008-05-28,139.3,73.66,89.14,90.34,69.0,88.52,50.1
2008-05-29,140.0,74.41,86.51,89.69,69.72,85.02,50.21
2008-05-30,140.26,74.67,87.45,90.28,69.44,87.66,50.38
2008-06-02,138.86,73.99,87.96,90.3,68.47,89.35,49.78
2008-06-03,138.14,73.84,86.88,90.95,68.52,88.92,48.88
2008-06-04,138.08,74.3,86.65,90.14,68.9,86.49,48.46
2008-06-05,140.78,76.2,86.45,89.6,70.63,90.62,50.0
2008-06-06,136.29,73.92,89.06,90.76,67.83,90.03,48.19
2008-06-09,136.71,73.68,87.99,90.76,66.26,92.32,48.07
2008-06-10,136.01,73.14,85.55,90.17,66.52,89.07,46.96
2008-06-11,133.96,71.87,87.02,89.96,65.15,88.39,46.25
2008-06-12,134.46,72.02,85.6,89.06,65.55,86.77,46.52
2008-06-13,136.15,73.32,85.83,88.87,66.92,90.14,47.03
2008-06-16,136.23,73.78,87.01,88.89,67.88,90.78,47.19
2008-06-17,135.57,73.72,87.25,89.07,65.88,91.16,47.39
2008-06-18,134.25,73.13,88.28,89.82,64.9,93.48,47.16
2008-06-19,134.43,73.74,88.42,89.29,66.24,93.24,47.23
2008-06-20,131.58,72.57,88.95,89.81,64.6,91.65,45.69
2008-06-23,131.45,71.89,87.09,90.0,63.26,93.71,45.82
2008-06-24,131.19,70.7,87.47,90.6,63.29,91.81,45.62
2008-06-25,131.81,71.5,87.42,90.64,63.76,91.72,46.0
2008-06-26,128.23,69.66,90.86,91.25,61.48,91.27,44.43
2008-06-27,127.68,69.7,91.47,92.32,61.0,94.0,44.86
2008-06-30,128.04,69.05,91.4,92.34,60.8,94.58,45.19
2008-07-01,128.42,69.1,92.66,91.79,61.15,92.65,44.39
2008-07-02,126.14,66.91,93.17,92.27,59.88,81.74,43.12
2008-07-03,126.28,66.32,92.06,92.07,59.4,81.12,43.0
2008-07-07,125.0,65.69,91.23,92.49,58.18,81.55,42.85
2008-07-08,127.2,68.07,90.86,93.09,62.39,79.93,43.37
2008-07-09,124.79,66.25,91.5,93.5,57.8,80.07,42.5
2008-07-10,125.35,66.9,93.53,93.49,58.85,82.82,43.27
2008-07-11,123.84,67.27,95.16,92.16,58.87,84.69,42.98
2008-07-14,122.75,66.16,95.91,92.97,56.82,86.37,42.92
2008-07-15,120.99,65.88,96.17,92.94,56.28,82.76,42.21
2008-07-16,123.96,68.3,94.44,91.26,60.23,82.52,43.43
2008-07-17,125.2,68.4,94.22,90.79,61.2,77.57,43.63
2008-07-18,126.05,68.88,94.17,90.45,61.22,76.35,43.25
2008-07-21,126.05,69.72,95.12,90.8,61.4,81.28,43.79
2008-07-22,127.42,71.47,93.06,90.35,63.35,77.83,43.82
2008-07-23,128.17,71.93,90.57,90.17,64.7,74.42,43.88
2008-07-24,125.51,70.11,91.33,91.05,60.72,72.2,42.3
2008-07-25,125.48,70.68,91.69,90.14,61.64,75.48,42.59
2008-07-28,123.64,69.48,91.73,91.05,60.33,76.07,41.87
2008-07-29,126.28,71.18,90.59,90.68,63.35,78.46,44.19
2008-07-30,128.53,71.61,89.52,90.77,63.04,82.32,43.73
2008-07-31,126.83,71.32,90.08,91.67,62.3,79.15,42.75
2008-08-01,126.16,71.41,89.57,91.54,62.45,75.58,42.46
2008-08-04,125.02,70.75,88.14,91.33,61.57,70.71,41.16
2008-08-05,128.36,71.96,86.08,90.65,64.2,69.74,41.69
2008-08-06,128.93,72.32,86.64,90.28,63.9,71.72,42.52
2008-08-07,126.98,71.24,86.09,91.75,62.35,70.49,41.06
2008-08-08,129.42,73.12,84.43,92.0,64.37,68.25,41.16
2008-08-11,130.7,74.87,81.13,91.12,65.95,65.08,40.73
2008-08-12,129.34,74.31,80.52,91.97,64.49,65.75,40.39
2008-08-13,128.57,74.58,81.56,91.65,63.45,69.58,40.38
2008-08-14,129.58,75.3,79.35,92.24,64.5,68.54,40.91
2008-08-15,130.21,75.1,77.63,93.04,64.4,67.06,40.27
2008-08-18,128.39,74.13,78.8,93.41,63.05,67.17,39.59
2008-08-19,127.03,72.9,80.43,93.05,61.75,68.58,39.26
2008-08-20,127.58,73.0,80.06,93.31,61.9,71.23,40.26
2008-08-21,127.82,72.16,82.3,93.14,61.05,72.94,40.2
2008-08-22,129.51,73.68,81.08,93.08,62.45,71.6,40.17
2008-08-25,126.97,72.06,80.93,94.01,61.07,69.58,39.34
2008-08-26,127.47,72.17,81.23,94.09,61.54,70.1,39.41
2008-08-27,128.52,73.03,81.36,94.25,62.09,71.83,40.25
2008-08-28,130.14,74.51,82.18,94.26,64.15,72.38,40.53
2008-08-29,128.69,73.87,81.71,93.84,63.43,71.59,40.05
2008-09-02,127.99,73.85,79.2,94.37,64.21,66.34,38.84
2008-09-03,127.88,74.15,78.89,94.77,65.09,64.59,38.2
2008-09-04,124.03,71.82,78.39,95.53,63.06,60.98,36.44
2008-09-05,124.42,71.64,78.98,95.48,63.46,61.8,36.96
2008-09-08,126.99,72.48,78.86,95.88,66.2,58.16,37.42
2008-09-09,123.22,70.81,76.49,96.83,63.3,53.03,35.32
2008-09-10,123.72,71.47,74.22,96.23,63.64,54.94,35.89
2008-09-11,125.51,71.92,73.08,96.18,64.37,55.45,35.36
2008-09-12,126.09,72.25,75.55,94.94,65.05,58.7,36.54
2008-09-15,120.09,69.01,77.56,98.02,61.05,52.92,33.67
2008-09-16,122.1,71.0,76.79,98.0,62.93,54.44,33.96
2008-09-17,116.61,67.8,85.5,98.49,59.69,53.05,31.55
2008-09-18,120.07,71.8,82.8,97.05,65.07,56.13,34.21
2008-09-19,124.12,75.01,85.98,93.97,67.2,59.98,38.47
2008-09-22,121.31,71.95,89.18,93.96,61.28,58.67,35.96
2008-09-23,118.55,70.99,88.32,93.6,61.67,55.5,34.84
2008-09-24,118.93,69.94,86.71,94.01,60.44,54.44,35.24
2008-09-25,120.79,70.3,86.45,93.82,61.56,54.29,37.05
2008-09-26,120.85,70.63,86.64,94.5,62.84,51.57,35.79
2008-09-29,111.38,65.05,89.57,97.25,59.08,44.5,31.61
2008-09-30,115.99,68.0,85.07,94.88,61.95,46.97,34.17
2008-10-01,116.06,67.02,85.97,95.78,61.0,45.3,34.58
2008-10-02,111.85,63.58,82.33,96.55,56.96,38.13,31.55
2008-10-03,110.34,62.7,82.59,97.4,53.92,38.02,30.72
2008-10-06,104.72,59.72,84.28,99.17,52.93,36.4,28.41
2008-10-07,100.03,55.8,87.27,98.87,48.46,33.5,26.53
2008-10-08,97.51,54.46,89.42,97.45,47.65,33.91,26.2
2008-10-09,90.7,49.99,89.9,96.63,44.24,32.26,24.27
2008-10-10,88.5,52.45,83.22,95.95,47.76,31.7,24.55
2008-10-13,101.35,56.98,81.99,94.72,51.33,35.48,30.14
2008-10-14,99.85,55.38,82.2,94.11,48.0,34.1,28.64
2008-10-15,90.02,50.41,83.31,95.01,41.2,28.28,24.01
2008-10-16,93.77,53.71,79.29,94.52,43.79,29.6,25.19
2008-10-17,93.21,52.29,77.21,93.87,43.34,29.94,24.4
2008-10-20,98.81,54.69,78.5,94.62,43.75,34.24,26.11
2008-10-21,95.86,53.18,76.03,95.12,42.24,33.16,24.03
2008-10-22,90.64,50.49,71.71,97.05,38.6,28.84,21.5
2008-10-23,91.69,48.99,70.65,97.77,38.53,27.93,22.1
2008-10-24,87.04,47.17,72.21,96.73,36.06,26.0,19.82
2008-10-27,83.95,44.86,72.18,96.8,34.18,23.75,19.3
2008-10-28,93.76,48.45,73.79,95.39,39.76,27.2,23.34
2008-10-29,93.08,48.7,74.0,94.91,38.18,29.46,22.6
2008-10-30,96.3,51.43,72.71,94.05,40.03,30.56,25.65
2008-10-31,96.83,53.75,71.34,92.83,42.55,31.24,25.43
2008-11-03,97.11,53.82,71.1,92.71,41.0,31.31,25.2
2008-11-04,100.41,54.44,75.48,94.45,43.28,33.15,27.5
2008-11-05,96.19,51.59,72.8,95.57,39.1,30.15,24.0
2008-11-06,90.86,49.59,72.22,94.88,37.33,26.7,22.79
2008-11-07,93.86,50.62,72.5,94.26,39.54,27.49,24.64
2008-11-10,92.63,49.45,73.58,94.72,36.15,27.86,24.87
2008-11-11,89.77,48.38,72.05,95.0,35.69,26.2,23.32
2008-11-12,85.82,45.56,70.0,95.61,33.06,23.29,21.59
2008-11-13,91.17,49.31,72.15,93.32,36.72,26.39,24.58
2008-11-14,86.62,45.64,73.3,95.17,33.1,24.44,22.22
2008-11-17,85.47,45.25,72.65,95.59,32.84,23.5,21.85
2008-11-18,87.08,45.03,72.51,96.82,31.52,22.33,21.53
2008-11-19,81.5,41.36,72.26,99.3,27.72,19.89,19.67
2008-11-20,75.45,38.53,73.45,104.43,25.3,17.37,18.26
2008-11-21,79.52,40.64,78.85,102.92,27.39,20.19,20.89
2008-11-24,85.03,43.5,80.91,101.31,31.35,22.69,22.16
2008-11-25,85.66,44.22,80.87,104.29,32.2,23.83,21.74
2008-11-26,88.97,46.87,80.38,104.43,33.67,26.64,23.4
2008-11-27,88.97,46.87,80.38,104.43,33.67,26.64,23.4
2008-11-28,90.09,47.34,80.31,105.72,33.38,26.4,22.95
2008-12-01,82.11,42.02,75.65,109.4,26.5,22.36,20.74
2008-12-02,85.27,44.23,76.95,109.82,30.15,23.39,22.05
2008-12-03,87.32,45.57,76.18,110.13,31.52,22.58,22.23
2008-12-04,85.3,44.06,75.5,112.3,31.0,21.66,21.28
2008-12-05,87.93,46.1,74.52,110.48,33.99,22.52,22.54
2008-12-08,91.0,48.14,76.2,110.24,37.19,25.89,23.98
2008-12-09,89.5,46.65,76.33,112.42,34.52,25.71,23.65
2008-12-10,90.11,47.75,79.75,112.15,36.81,28.41,25.06
2008-12-11,87.94,45.33,80.65,112.37,31.5,27.02,24.42
2008-12-12,88.99,46.89,80.81,112.37,34.48,27.42,24.76
2008-12-15,87.75,45.38,82.6,113.65,33.5,27.33,24.43
2008-12-16,91.88,48.33,84.46,116.46,37.58,29.36,26.38
2008-12-17,91.62,48.81,85.25,119.99,38.05,30.48,26.04
2008-12-18,89.29,48.46,83.87,122.13,35.49,28.4,25.35
2008-12-19,88.19,48.7,82.63,122.26,37.25,27.31,25.44
2008-12-22,87.06,47.76,83.46,121.32,36.47,25.47,24.49
2008-12-23,86.16,46.71,82.63,121.16,35.29,25.85,23.95
2008-12-24,86.66,46.88,83.46,120.9,35.56,25.65,24.12
2008-12-25,86.66,46.88,83.46,120.9,35.56,25.65,24.12
2008-12-26,87.16,47.55,85.6,121.3,36.03,26.42,24.04
2008-12-29,86.91,46.82,86.35,120.75,34.0,26.21,24.0
2008-12-30,88.97,48.12,85.9,121.9,35.54,27.11,24.64
2008-12-31,90.24,49.24,86.52,119.35,37.23,27.75,24.97
2009-01-01,90.24,49.24,86.52,119.35,37.23,27.75,24.97
2009-01-02,92.96,50.22,86.23,116.35,36.21,30.16,26.16
2009-01-05,92.85,50.4,84.48,113.35,35.5,31.37,26.5
2009-01-06,93.47,51.25,85.13,112.21,37.26,32.49,27.1
2009-01-07,90.67,49.74,82.75,112.65,36.0,30.12,25.54
2009-01-08,91.04,49.98,84.46,112.56,35.84,31.31,25.43
2009-01-09,89.09,48.13,83.92,112.73,34.19,29.79,24.88
2009-01-12,86.95,46.7,80.76,113.9,32.2,26.9,23.83
2009-01-13,87.11,47.32,80.88,114.02,33.17,27.74,23.9
2009-01-14,84.37,45.24,79.79,115.9,31.45,25.63,22.74
2009-01-15,84.4,45.97,80.39,116.09,32.36,26.25,23.0
2009-01-16,85.06,46.48,82.71,114.3,33.55,26.64,23.25
2009-01-20,80.57,43.33,84.52,114.28,29.92,24.61,21.52
2009-01-21,84.05,45.49,84.15,110.67,32.9,26.58,22.69
2009-01-22,82.75,44.17,84.58,108.54,31.23,25.59,21.94
2009-01-23,83.11,44.39,88.53,107.69,32.22,26.26,22.22
2009-01-26,83.68,44.89,88.95,106.75,31.95,26.08,22.48
2009-01-27,84.53,45.38,88.38,109.26,32.53,27.15,22.88
2009-01-28,87.39,47.25,87.42,106.53,35.12,28.77,24.04
2009-01-29,84.55,45.4,89.5,104.08,32.37,27.69,22.82
2009-01-30,82.83,44.48,91.31,103.75,31.34,26.35,22.65
2009-02-02,82.58,44.84,88.84,105.39,31.54,25.98,22.42
2009-02-03,83.74,45.16,88.47,102.88,31.42,27.01,23.09
2009-02-04,83.33,44.83,89.18,102.52,30.68,27.25,23.26
2009-02-05,84.57,45.35,90.12,102.61,30.21,28.35,23.75
2009-02-06,86.98,46.96,89.59,102.29,32.28,30.01,24.94
2009-02-09,87.1,46.75,88.32,102.62,32.72,30.06,24.81
2009-02-10,83.11,44.59,90.21,104.85,29.91,27.97,23.31
2009-02-11,83.6,44.76,92.29,106.21,30.67,28.08,24.01
2009-02-12,83.66,45.14,93.17,105.21,30.22,28.61,23.86
2009-02-13,82.76,44.67,92.55,102.41,28.41,28.91,23.98
2009-02-17,79.22,42.9,95.45,105.6,26.62,26.18,22.45
2009-02-18,79.03,42.29,96.91,104.7,26.73,25.66,22.29
2009-02-19,78.18,41.7,95.77,102.92,25.7,25.58,22.08
2009-02-20,77.42,41.14,97.8,103.92,27.35,25.52,21.52
2009-02-23,74.65,39.56,97.73,104.88,25.27,23.19,20.99
2009-02-24,77.48,41.02,94.73,104.77,27.35,24.51,22.14
2009-02-25,76.87,40.17,93.15,103.56,26.66,23.91,21.76
2009-02-26,75.62,39.42,93.06,102.47,25.53,23.75,21.57
2009-02-27,73.93,39.15,92.63,101.88,25.14,23.46,21.23
2009-03-02,70.6,36.94,90.93,103.28,23.38,20.81,19.94
2009-03-03,70.07,36.24,90.04,102.59,23.47,21.54,20.22
2009-03-04,71.73,36.99,88.99,102.12,24.09,23.22,21.64
2009-03-05,68.8,35.02,91.99,104.96,22.54,22.15,20.75
2009-03-06,68.92,35.2,92.29,104.26,22.21,21.94,21.1
2009-03-09,68.11,34.39,90.57,103.65,22.68,21.55,20.69
2009-03-10,72.17,36.63,88.14,101.66,25.68,23.44,22.37
2009-03-11,72.64,36.68,89.22,102.76,25.24,23.34,22.37
2009-03-12,75.5,38.96,91.1,103.25,27.23,23.67,23.23
2009-03-13,76.09,39.37,91.3,102.73,26.65,23.21,23.36
2009-03-16,75.86,38.66,90.8,101.11,24.69,23.3,23.38
2009-03-17,78.18,40.45,90.04,100.56,26.53,22.93,23.89
2009-03-18,79.93,41.85,93.09,104.37,27.9,23.88,24.39
2009-03-19,78.94,41.41,94.35,104.5,26.31,25.96,24.23
2009-03-20,76.71,39.98,93.59,103.92,24.35,24.58,23.9
2009-03-23,82.22,43.38,92.08,103.02,28.0,26.45,26.11
2009-03-24,80.6,41.56,90.95,104.0,26.0,26.53,25.3
2009-03-25,81.45,42.73,91.98,102.6,25.78,26.56,25.68
2009-03-26,83.11,44.38,91.93,103.79,26.42,27.68,26.38
2009-03-27,81.61,42.89,90.69,104.56,25.36,26.93,25.6
2009-03-30,78.79,41.66,89.98,104.96,23.97,24.84,24.28
2009-03-31,79.52,42.05,90.28,105.71,25.46,25.1,24.81
2009-04-01,81.06,42.78,91.03,106.37,25.23,26.36,25.63
2009-04-02,83.43,44.92,88.8,105.07,26.9,28.25,27.02
2009-04-03,84.26,45.63,87.59,102.92,29.31,28.67,27.35
2009-04-06,83.6,44.85,85.27,102.48,28.84,27.89,27.01
2009-04-07,81.65,43.26,86.74,102.74,26.67,26.7,26.39
2009-04-08,82.53,44.06,86.61,103.65,27.23,27.29,26.78
2009-04-09,85.81,46.64,86.31,102.35,30.48,29.38,27.95
2009-04-10,85.81,46.64,86.31,102.35,30.48,29.38,27.95
2009-04-13,85.83,46.66,87.88,103.29,30.87,30.33,28.12
2009-04-14,84.35,45.31,87.37,103.83,28.34,29.53,27.67
2009-04-15,85.25,46.0,87.5,103.65,30.66,29.62,28.07
2009-04-16,86.5,47.33,85.81,102.83,31.91,29.96,28.31
2009-04-17,87.08,47.75,85.22,101.7,32.23,30.58,28.11
2009-04-20,83.43,45.3,86.95,103.24,28.78,28.18,26.74
2009-04-21,85.06,46.87,86.89,102.22,31.41,29.39,27.31
2009-04-22,84.54,46.86,87.38,101.6,30.35,30.07,27.08
2009-04-23,85.37,46.75,88.8,101.59,31.61,29.82,27.5
2009-04-24,86.66,47.62,89.72,100.57,33.28,31.05,28.02
2009-04-27,85.84,47.11,89.01,101.0,31.4,30.1,27.08
2009-04-28,85.57,47.18,87.75,99.35,31.74,29.43,26.99
2009-04-29,87.39,48.97,88.33,98.47,33.0,30.88,28.41
2009-04-30,87.42,48.52,87.27,98.08,33.0,31.69,28.67
2009-05-01,87.89,48.82,86.95,97.11,31.88,33.42,29.09
2009-05-04,90.88,50.6,88.64,97.43,34.64,36.6,31.1
2009-05-05,90.57,50.35,88.25,97.31,33.48,36.21,30.82
2009-05-06,92.14,50.49,89.54,97.08,34.6,37.53,31.35
2009-05-07,90.86,49.3,89.44,94.71,32.6,35.95,30.57
2009-05-08,92.98,51.01,89.98,94.94,34.81,37.14,31.59
2009-05-11,91.24,50.26,89.69,96.29,33.79,35.69,30.85
2009-05-12,90.97,49.55,90.7,96.64,33.25,35.86,31.07
2009-05-13,88.68,47.28,91.09,97.69,30.99,32.69,29.93
2009-05-14,89.44,47.94,91.03,98.07,31.98,33.23,30.36
2009-05-15,88.71,47.76,91.55,98.04,30.93,32.57,30.08
2009-05-18,91.23,49.36,90.36,96.52,33.25,34.56,31.75
2009-05-19,91.12,49.38,90.96,96.01,32.72,35.79,32.11
2009-05-20,90.51,48.92,92.25,97.02,32.34,36.65,32.21
2009-05-21,89.21,48.29,93.85,94.58,32.4,34.95,31.61
2009-05-22,89.02,47.79,94.15,93.53,31.71,34.7,31.75
2009-05-25,89.02,47.79,94.15,93.53,31.71,34.7,31.75
2009-05-26,91.3,50.07,93.76,92.12,33.35,36.22,32.13
2009-05-27,89.67,49.1,93.45,90.49,32.24,36.07,31.76
2009-05-28,90.92,49.16,94.24,91.8,32.85,36.87,32.74
2009-05-29,92.53,50.17,96.2,94.17,33.75,37.86,33.24
2009-06-01,94.77,52.13,95.73,91.09,35.17,40.44,34.64
2009-06-02,94.85,52.78,96.36,91.58,34.65,40.83,34.14
2009-06-03,93.65,52.43,94.41,92.44,34.57,38.2,32.93
2009-06-04,94.53,53.18,96.23,90.53,35.59,39.91,33.54
2009-06-05,94.55,53.2,93.71,89.84,35.14,40.24,33.61
2009-06-08,94.16,52.57,93.56,89.61,35.01,39.51,33.09
2009-06-09,94.64,52.81,93.83,89.6,35.05,41.38,33.15
2009-06-10,94.4,52.6,93.86,88.19,34.38,41.76,33.57
2009-06-11,94.82,52.62,93.7,89.17,33.74,43.0,34.29
2009-06-12,95.08,52.78,92.17,89.97,34.69,41.99,33.74
2009-06-15,92.9,51.36,91.1,90.78,33.13,39.14,32.53
2009-06-16,91.64,50.5,91.93,92.36,32.66,38.15,32.04
2009-06-17,91.55,50.77,92.35,91.84,32.2,37.54,31.68
2009-06-18,92.22,51.0,91.61,90.45,32.36,37.9,31.59
2009-06-19,92.04,51.31,91.9,91.69,32.71,38.28,31.75
2009-06-22,89.28,49.49,90.54,92.58,31.04,34.93,30.6
2009-06-23,89.35,49.09,90.92,93.67,31.31,35.83,30.55
2009-06-24,90.12,49.62,91.45,92.73,31.35,36.47,31.22
2009-06-25,92.08,51.05,92.31,94.43,31.85,38.18,32.15
2009-06-26,91.84,51.23,92.29,94.59,32.13,37.84,32.32
2009-06-29,92.7,51.23,92.04,94.73,32.21,37.9,32.56
2009-06-30,91.95,51.08,91.18,94.57,32.42,37.01,32.23
2009-07-01,92.33,51.87,92.39,94.08,32.74,37.01,32.82
2009-07-02,89.81,49.91,91.25,94.3,31.25,36.01,31.92
2009-07-03,89.81,49.91,91.25,94.3,31.25,36.01,31.92
2009-07-06,89.8,49.47,90.76,94.12,31.9,34.15,31.85
2009-07-07,88.06,48.4,90.71,94.75,30.72,33.35,31.1
2009-07-08,88.0,48.07,89.27,96.5,30.42,32.88,30.74
2009-07-09,88.17,47.87,89.51,95.35,29.93,33.42,31.29
2009-07-10,87.96,48.1,89.58,96.23,29.88,33.39,30.92
2009-07-13,90.1,49.26,90.19,95.69,31.06,34.03,31.14
2009-07-14,90.61,49.55,90.81,94.1,31.42,34.53,31.48
2009-07-15,93.26,51.46,92.24,91.68,32.5,36.35,33.17
2009-07-16,94.12,52.1,91.98,92.67,32.92,37.49,33.23
2009-07-17,94.13,51.9,91.93,91.24,32.15,38.13,33.57
2009-07-20,95.13,52.54,93.28,91.72,33.19,39.5,34.77
2009-07-21,95.57,52.45,93.13,93.55,33.12,38.85,34.66
2009-07-22,95.55,52.86,93.44,92.71,33.15,38.17,34.59
2009-07-23,97.66,54.53,93.26,91.01,34.3,39.0,35.57
2009-07-24,98.06,54.81,93.41,91.45,34.6,39.74,35.4
2009-07-27,98.35,55.09,93.71,90.4,35.25,39.53,35.71
2009-07-28,97.89,55.12,92.11,91.2,35.11,39.05,35.55
2009-07-29,97.65,54.84,91.2,91.7,34.61,37.41,34.75
2009-07-30,98.67,55.8,91.62,93.0,35.82,38.53,35.61
2009-07-31,98.81,55.57,93.35,94.81,35.85,39.64,35.78
2009-08-03,100.44,56.54,93.87,93.06,36.56,41.92,37.12
2009-08-04,100.7,57.11,94.68,92.32,38.3,41.89,36.78
2009-08-05,100.41,56.54,94.78,90.94,39.85,42.05,36.47
2009-08-06,99.89,55.75,94.6,91.25,39.6,41.62,36.17
2009-08-07,101.2,57.09,93.75,90.49,41.44,42.37,36.53
2009-08-10,100.99,57.19,92.93,91.62,40.62,41.29,36.12
2009-08-12,100.8,57.12,92.95,91.69,39.68,40.95,35.76
2009-08-13,101.57,57.59,93.72,92.99,39.87,42.88,36.38
2009-08-14,100.79,56.41,93.0,93.35,39.51,41.71,35.72
